timestamp,status,value
2025-06-22T15:16:56.307368,Dik Durma,174.14
2025-06-22T15:16:56.345368,Dik Durma,174.12
2025-06-22T15:16:56.393391,Dik Durma,174.07
2025-06-22T15:16:56.425179,Dik Durma,173.95
2025-06-22T15:16:56.456364,Dik Durma,173.77
2025-06-22T15:16:56.486760,Dik Durma,173.69
2025-06-22T15:16:56.516760,Dik Durma,173.70
2025-06-22T15:16:56.549899,Dik Durma,173.70
2025-06-22T15:16:56.582414,Dik Durma,173.65
2025-06-22T15:16:56.613416,Dik Durma,173.56
2025-06-22T15:16:56.657420,Dik Durma,173.41
2025-06-22T15:16:56.689523,Dik Durma,173.42
2025-06-22T15:16:56.721538,Dik Durma,173.42
2025-06-22T15:16:56.769656,Dik Durma,173.54
2025-06-22T15:16:56.800105,Dik Durma,173.66
2025-06-22T15:16:56.832105,Dik Durma,173.71
2025-06-22T15:16:56.864106,Dik Durma,173.70
2025-06-22T15:16:56.893392,Dik Durma,173.74
2025-06-22T15:16:56.926390,Dik Durma,173.65
2025-06-22T15:16:56.957563,Dik Durma,173.82
2025-06-22T15:16:56.987632,Dik Durma,173.93
2025-06-22T15:16:57.020632,Dik Durma,173.93
2025-06-22T15:16:57.056671,Dik Durma,173.91
2025-06-22T15:16:57.081676,Dik Durma,173.92
2025-06-22T15:16:57.110681,Dik Durma,173.92
2025-06-22T15:16:57.142682,Dik Durma,173.92
2025-06-22T15:16:57.173687,Dik Durma,173.90
2025-06-22T15:16:57.209197,Dik Durma,173.89
2025-06-22T15:16:57.252198,Dik Durma,174.00
2025-06-22T15:16:57.306709,Dik Durma,174.06
2025-06-22T15:16:57.371388,Dik Durma,174.06
2025-06-22T15:16:57.432977,Dik Durma,174.15
2025-06-22T15:16:57.458493,Dik Durma,174.18
2025-06-22T15:16:57.487010,Dik Durma,174.15
2025-06-22T15:16:57.526009,Dik Durma,174.16
2025-06-22T15:16:57.553011,Dik Durma,174.07
2025-06-22T15:16:57.582014,Dik Durma,174.04
2025-06-22T15:16:57.619356,Dik Durma,174.02
2025-06-22T15:16:57.645354,Dik Durma,174.00
2025-06-22T15:16:57.682852,Dik Durma,173.97
2025-06-22T15:16:57.712130,Dik Durma,173.91
2025-06-22T15:16:57.739306,Dik Durma,173.84
2025-06-22T15:16:57.768306,Dik Durma,173.74
2025-06-22T15:16:57.809342,Dik Durma,173.70
2025-06-22T15:16:57.871864,Dik Durma,173.69
2025-06-22T15:16:57.898891,Dik Durma,173.69
2025-06-22T15:16:57.922889,Dik Durma,173.61
2025-06-22T15:16:57.963413,Dik Durma,173.56
2025-06-22T15:16:58.028426,Dik Durma,173.27
